DATE,CITY,PRECIPITATION,PRCP
2023-02-05,New York City,0.0,0.0
2023-02-06,New York City,0.0,0.0
2023-02-07,New York City,0.006,0.006
2023-02-08,New York City,0.04,0.04
2023-02-09,New York City,0.0009090909090909091,0.0009090909090909091
2023-02-10,New York City,0.0,0.0
2023-02-11,New York City,0.0,0.0
2023-02-12,New York City,0.015000000000000001,0.015000000000000001
2023-02-13,New York City,0.030909090909090907,0.030909090909090907
2023-02-14,New York City,0.0,0.0
2023-02-15,New York City,0.0,0.0
2023-02-16,New York City,0.014166666666666668,0.014166666666666668
2023-02-17,New York City,0.12,0.12
2023-02-18,New York City,0.19,0.19
2023-02-19,New York City,0.0007692307692307692,0.0007692307692307692
2023-02-20,New York City,0.0015384615384615385,0.0015384615384615385
2023-02-21,New York City,0.12615384615384617,0.12615384615384617
2023-02-22,New York City,0.06916666666666667,0.06916666666666667
2023-02-23,New York City,0.15142857142857144,0.15142857142857144
2023-02-24,New York City,0.024999999999999998,0.024999999999999998
2023-02-25,New York City,0.0,0.0
2023-02-26,New York City,0.008333333333333333,0.008333333333333333
2023-02-27,New York City,0.045384615384615384,0.045384615384615384
2023-02-28,New York City,0.535,0.535
2023-03-01,New York City,0.043846153846153854,0.043846153846153854
2023-03-02,New York City,0.030714285714285715,0.030714285714285715
2023-03-03,New York City,0.023076923076923075,0.023076923076923075
2023-03-04,New York City,1.0184615384615385,1.0184615384615385
2023-03-05,New York City,0.016153846153846154,0.016153846153846154
2023-03-06,New York City,0.0,0.0
2023-03-07,New York City,0.03416666666666667,0.03416666666666667
2023-03-08,New York City,0.0035714285714285718,0.0035714285714285718
2023-03-09,New York City,0.0,0.0
2023-03-10,New York City,0.05615384615384615,0.05615384615384615
2023-03-11,New York City,0.5650000000000001,0.5650000000000001
2023-03-12,New York City,0.05416666666666666,0.05416666666666666
2023-03-13,New York City,0.15142857142857144,0.15142857142857144
2023-03-14,New York City,0.8457142857142858,0.8457142857142858
2023-03-15,New York City,0.11071428571428572,0.11071428571428572
2023-03-16,New York City,0.0014285714285714286,0.0014285714285714286
2023-03-17,New York City,0.0,0.0
2023-03-18,New York City,0.017499999999999998,0.017499999999999998
2023-03-19,New York City,0.0,0.0
2023-03-20,New York City,0.0,0.0
2023-03-21,New York City,0.0,0.0
2023-03-22,New York City,0.0,0.0
2023-03-23,New York City,0.013076923076923076,0.013076923076923076
2023-03-24,New York City,0.08800000000000001,0.08800000000000001
2023-03-25,New York City,0.02846153846153846,0.02846153846153846
2023-03-26,New York City,0.16272727272727272,0.16272727272727272
2023-03-27,New York City,0.043076923076923075,0.043076923076923075
2023-03-28,New York City,0.17466666666666666,0.17466666666666666
2023-03-29,New York City,0.010714285714285714,0.010714285714285714
2023-03-30,New York City,0.014285714285714287,0.014285714285714287
2023-03-31,New York City,0.0,0.0
2023-04-01,New York City,0.16538461538461538,0.16538461538461538
2023-04-02,New York City,0.22846153846153847,0.22846153846153847
2023-04-03,New York City,0.0007142857142857143,0.0007142857142857143
2023-04-04,New York City,0.0,0.0
2023-04-05,New York City,0.0006666666666666666,0.0006666666666666666
2023-04-06,New York City,0.013571428571428571,0.013571428571428571
2023-04-07,New York City,0.03153846153846154,0.03153846153846154
2023-04-08,New York City,0.0007692307692307692,0.0007692307692307692
2023-04-09,New York City,0.0,0.0
2023-04-10,New York City,0.0,0.0
2023-04-11,New York City,0.0,0.0
2023-04-12,New York City,0.0,0.0
2023-04-13,New York City,0.0,0.0
2023-04-14,New York City,0.0,0.0
2023-04-15,New York City,0.003076923076923077,0.003076923076923077
2023-04-16,New York City,0.10615384615384617,0.10615384615384617
2023-04-17,New York City,0.011333333333333334,0.011333333333333334
2023-04-18,New York City,0.016666666666666666,0.016666666666666666
2023-04-19,New York City,0.0026666666666666666,0.0026666666666666666
2023-04-20,New York City,0.0,0.0
2023-04-21,New York City,0.0,0.0
2023-04-22,New York City,0.13153846153846155,0.13153846153846155
2023-04-23,New York City,1.6007142857142858,1.6007142857142858
2023-04-24,New York City,0.16714285714285718,0.16714285714285718
2023-04-25,New York City,0.0,0.0
2023-04-26,New York City,0.0,0.0
2023-04-27,New York City,0.021333333333333333,0.021333333333333333
2023-04-28,New York City,0.06933333333333333,0.06933333333333333
2023-04-29,New York City,1.392,1.392
2023-04-30,New York City,1.0114285714285713,1.0114285714285713
2023-05-01,New York City,1.3206666666666669,1.3206666666666669
2023-05-02,New York City,0.06866666666666667,0.06866666666666667
2023-05-03,New York City,0.07133333333333333,0.07133333333333333
2023-05-04,New York City,0.09533333333333333,0.09533333333333333
2023-05-05,New York City,0.03133333333333333,0.03133333333333333
2023-05-06,New York City,0.0038461538461538464,0.0038461538461538464
2023-05-07,New York City,0.002,0.002
2023-05-08,New York City,0.026153846153846156,0.026153846153846156
2023-05-09,New York City,0.0006666666666666666,0.0006666666666666666
2023-05-10,New York City,0.0,0.0
2023-05-11,New York City,0.0,0.0
2023-05-12,New York City,0.0,0.0
2023-05-13,New York City,0.0,0.0
2023-05-14,New York City,0.0,0.0
2023-05-15,New York City,0.0,0.0
2023-05-16,New York City,0.0,0.0
2023-05-17,New York City,0.0,0.0
2023-05-18,New York City,0.0,0.0
2023-05-19,New York City,0.0,0.0
2023-05-20,New York City,0.42166666666666663,0.42166666666666663
2023-05-21,New York City,0.9413333333333332,0.9413333333333332
2023-05-22,New York City,0.0,0.0
2023-05-23,New York City,0.0,0.0
2023-05-24,New York City,0.006923076923076922,0.006923076923076922
2023-05-25,New York City,0.02666666666666667,0.02666666666666667
2023-05-26,New York City,0.0,0.0
2023-05-27,New York City,0.0,0.0
2023-05-28,New York City,0.0,0.0
2023-05-29,New York City,0.0,0.0
2023-05-30,New York City,0.0,0.0
2023-05-31,New York City,0.0,0.0
2023-06-01,New York City,0.0,0.0
2023-06-02,New York City,0.018571428571428572,0.018571428571428572
2023-06-03,New York City,0.07142857142857142,0.07142857142857142
2023-06-04,New York City,0.0,0.0
2023-06-05,New York City,0.0,0.0
2023-06-06,New York City,0.02,0.02
2023-06-07,New York City,0.14846153846153845,0.14846153846153845
2023-06-08,New York City,0.0,0.0
2023-06-09,New York City,0.01,0.01
2023-06-10,New York City,0.021666666666666667,0.021666666666666667
2023-06-11,New York City,0.022857142857142857,0.022857142857142857
2023-06-12,New York City,0.05466666666666667,0.05466666666666667
2023-06-13,New York City,0.20866666666666667,0.20866666666666667
2023-06-14,New York City,0.037333333333333336,0.037333333333333336
2023-06-15,New York City,0.25866666666666666,0.25866666666666666
2023-06-16,New York City,0.05454545454545456,0.05454545454545456
2023-06-17,New York City,0.23500000000000001,0.23500000000000001
2023-06-18,New York City,0.045384615384615384,0.045384615384615384
2023-06-19,New York City,0.0,0.0
2023-06-20,New York City,0.0,0.0
2023-06-21,New York City,0.0,0.0
2023-06-22,New York City,0.007333333333333333,0.007333333333333333
2023-06-23,New York City,0.021428571428571432,0.021428571428571432
2023-06-24,New York City,0.18066666666666667,0.18066666666666667
2023-06-25,New York City,0.04692307692307692,0.04692307692307692
2023-06-26,New York City,0.11733333333333333,0.11733333333333333
2023-06-27,New York City,0.5549999999999999,0.5549999999999999
2023-06-28,New York City,0.17461538461538464,0.17461538461538464
2023-06-29,New York City,0.08769230769230771,0.08769230769230771
2023-06-30,New York City,0.0014285714285714286,0.0014285714285714286
2023-07-01,New York City,0.0,0.0
2023-07-02,New York City,0.195,0.195
2023-07-03,New York City,0.24428571428571427,0.24428571428571427
2023-07-04,New York City,0.39428571428571424,0.39428571428571424
2023-07-05,New York City,0.205,0.205
2023-07-06,New York City,0.0,0.0
2023-07-07,New York City,0.0,0.0
2023-07-08,New York City,0.0,0.0
2023-07-09,New York City,0.22142857142857145,0.22142857142857145
2023-07-10,New York City,1.22,1.22
2023-07-11,New York City,0.001875,0.001875
2023-07-12,New York City,0.0,0.0
2023-07-13,New York City,0.0,0.0
2023-07-14,New York City,0.08812500000000001,0.08812500000000001
2023-07-15,New York City,0.265625,0.265625
2023-07-16,New York City,0.8160000000000001,0.8160000000000001
2023-07-17,New York City,0.52,0.52
2023-07-18,New York City,0.16642857142857143,0.16642857142857143
2023-07-19,New York City,0.69,0.69
2023-07-20,New York City,0.04066666666666666,0.04066666666666666
2023-07-21,New York City,0.17214285714285715,0.17214285714285715
2023-07-22,New York City,0.05357142857142857,0.05357142857142857
2023-07-23,New York City,0.0,0.0
2023-07-24,New York City,0.0,0.0
2023-07-25,New York City,0.05857142857142857,0.05857142857142857
2023-07-26,New York City,0.5633333333333332,0.5633333333333332
2023-07-27,New York City,0.026000000000000002,0.026000000000000002
2023-07-28,New York City,0.11666666666666665,0.11666666666666665
2023-07-29,New York City,0.10666666666666667,0.10666666666666667
2023-07-30,New York City,0.30230769230769233,0.30230769230769233
2023-07-31,New York City,0.0,0.0
2023-08-01,New York City,0.0071428571428571435,0.0071428571428571435
2023-08-02,New York City,0.0,0.0
2023-08-03,New York City,0.0,0.0
2023-08-04,New York City,0.0014285714285714286,0.0014285714285714286
2023-08-05,New York City,0.04466666666666667,0.04466666666666667
2023-08-06,New York City,0.0,0.0
2023-08-07,New York City,0.6419999999999999,0.6419999999999999
2023-08-08,New York City,0.2906666666666667,0.2906666666666667
2023-08-09,New York City,0.002857142857142857,0.002857142857142857
2023-08-10,New York City,0.08933333333333333,0.08933333333333333
2023-08-11,New York City,0.2826666666666667,0.2826666666666667
2023-08-12,New York City,0.012142857142857141,0.012142857142857141
2023-08-13,New York City,0.9592857142857143,0.9592857142857143
2023-08-14,New York City,0.0026666666666666666,0.0026666666666666666
2023-08-15,New York City,0.5693333333333332,0.5693333333333332
2023-08-16,New York City,0.422,0.422
2023-08-17,New York City,0.034,0.034
2023-08-18,New York City,0.508,0.508
2023-08-19,New York City,0.012,0.012
2023-08-20,New York City,0.0,0.0
2023-08-21,New York City,0.0,0.0
2023-08-22,New York City,0.0,0.0
2023-08-23,New York City,0.0,0.0
2023-08-24,New York City,0.012307692307692308,0.012307692307692308
2023-08-25,New York City,0.4414285714285714,0.4414285714285714
2023-08-26,New York City,0.3578571428571428,0.3578571428571428
2023-08-27,New York City,0.26,0.26
2023-08-28,New York City,0.0,0.0
2023-08-29,New York City,0.0,0.0
2023-08-30,New York City,0.07571428571428572,0.07571428571428572
2023-08-31,New York City,0.1335714285714286,0.1335714285714286
2023-09-01,New York City,0.0,0.0
2023-09-02,New York City,0.0,0.0
2023-09-03,New York City,0.0006666666666666666,0.0006666666666666666
2023-09-04,New York City,0.0026666666666666666,0.0026666666666666666
2023-09-05,New York City,0.004285714285714286,0.004285714285714286
2023-09-06,New York City,0.0,0.0
2023-09-07,New York City,0.0,0.0
2023-09-08,New York City,0.056666666666666664,0.056666666666666664
2023-09-09,New York City,0.16,0.16
2023-09-10,New York City,0.31133333333333335,0.31133333333333335
2023-09-11,New York City,0.7093333333333334,0.7093333333333334
2023-09-12,New York City,0.36466666666666664,0.36466666666666664
2023-09-13,New York City,0.252,0.252
2023-09-14,New York City,0.13,0.13
2023-09-15,New York City,0.0,0.0
2023-09-16,New York City,0.0,0.0
2023-09-17,New York City,0.015,0.015
2023-09-18,New York City,0.5942857142857143,0.5942857142857143
2023-09-19,New York City,0.6528571428571429,0.6528571428571429
2023-09-20,New York City,0.0,0.0
2023-09-21,New York City,0.0,0.0
2023-09-22,New York City,0.0,0.0
2023-09-23,New York City,0.214,0.214
2023-09-24,New York City,0.8666666666666667,0.8666666666666667
2023-09-25,New York City,0.752,0.752
2023-09-26,New York City,0.32066666666666666,0.32066666666666666
2023-09-27,New York City,0.060000000000000005,0.060000000000000005
2023-09-28,New York City,0.08923076923076922,0.08923076923076922
2023-09-29,New York City,2.5415384615384613,2.5415384615384613
2023-09-30,New York City,2.373076923076923,2.373076923076923
2023-10-01,New York City,0.057692307692307696,0.057692307692307696
2023-10-02,New York City,0.0007142857142857143,0.0007142857142857143
2023-10-03,New York City,0.0,0.0
2023-10-04,New York City,0.0,0.0
2023-10-05,New York City,0.0014285714285714286,0.0014285714285714286
2023-10-06,New York City,0.023571428571428573,0.023571428571428573
2023-10-07,New York City,0.3666666666666667,0.3666666666666667
2023-10-08,New York City,0.7141666666666667,0.7141666666666667
2023-10-09,New York City,0.0007692307692307692,0.0007692307692307692
2023-10-10,New York City,0.0015384615384615385,0.0015384615384615385
2023-10-11,New York City,0.0014285714285714286,0.0014285714285714286
2023-10-12,New York City,0.0,0.0
2023-10-13,New York City,0.0,0.0
2023-10-14,New York City,0.18083333333333332,0.18083333333333332
2023-10-15,New York City,0.52,0.52
2023-10-16,New York City,0.0008333333333333334,0.0008333333333333334
2023-10-17,New York City,0.027857142857142858,0.027857142857142858
2023-10-18,New York City,0.0007142857142857143,0.0007142857142857143
2023-10-19,New York City,0.0,0.0
2023-10-20,New York City,0.22333333333333333,0.22333333333333333
2023-10-21,New York City,0.6966666666666667,0.6966666666666667
2023-10-22,New York City,0.214,0.214
2023-10-23,New York City,0.0,0.0
2023-10-24,New York City,0.0007142857142857143,0.0007142857142857143
2023-10-25,New York City,0.0,0.0
2023-10-26,New York City,0.0,0.0
2023-10-27,New York City,0.0,0.0
2023-10-28,New York City,0.0008333333333333334,0.0008333333333333334
2023-10-29,New York City,0.09846153846153846,0.09846153846153846
2023-10-30,New York City,0.6557142857142857,0.6557142857142857
2023-10-31,New York City,0.04642857142857143,0.04642857142857143
2023-11-01,New York City,0.06166666666666667,0.06166666666666667
2023-11-02,New York City,0.005333333333333333,0.005333333333333333
2023-11-03,New York City,0.0,0.0
2023-11-04,New York City,0.0,0.0
2023-11-05,New York City,0.006,0.006
2023-11-06,New York City,0.0,0.0
2023-11-07,New York City,0.11714285714285715,0.11714285714285715
2023-11-08,New York City,0.0,0.0
2023-11-09,New York City,0.0,0.0
2023-11-10,New York City,0.0,0.0
2023-11-11,New York City,0.0,0.0
2023-11-12,New York City,0.0,0.0
2023-11-13,New York City,0.0,0.0
2023-11-14,New York City,0.0,0.0
2023-11-15,New York City,0.0,0.0
2023-11-16,New York City,0.0,0.0
2023-11-17,New York City,0.0006666666666666666,0.0006666666666666666
2023-11-18,New York City,0.017857142857142856,0.017857142857142856
2023-11-19,New York City,0.0,0.0
2023-11-20,New York City,0.0,0.0
2023-11-21,New York City,0.10384615384615385,0.10384615384615385
2023-11-22,New York City,1.429230769230769,1.429230769230769
2023-11-23,New York City,0.004615384615384615,0.004615384615384615
2023-11-24,New York City,0.0,0.0
2023-11-25,New York City,0.0,0.0
2023-11-26,New York City,0.055714285714285716,0.055714285714285716
2023-11-27,New York City,0.5016666666666666,0.5016666666666666
2023-11-28,New York City,0.0,0.0
2023-11-29,New York City,0.0,0.0
2023-11-30,New York City,0.0,0.0
2023-12-01,New York City,0.10384615384615385,0.10384615384615385
2023-12-02,New York City,0.32846153846153847,0.32846153846153847
2023-12-03,New York City,0.3215384615384615,0.3215384615384615
2023-12-04,New York City,0.3591666666666667,0.3591666666666667
2023-12-05,New York City,0.0006666666666666666,0.0006666666666666666
2023-12-06,New York City,0.0,0.0
2023-12-07,New York City,0.0013333333333333333,0.0013333333333333333
2023-12-08,New York City,0.0006666666666666666,0.0006666666666666666
2023-12-09,New York City,0.0,0.0
2023-12-10,New York City,0.45466666666666666,0.45466666666666666
2023-12-11,New York City,2.009333333333333,2.009333333333333
2023-12-12,New York City,0.029285714285714286,0.029285714285714286
2023-12-13,New York City,0.0007142857142857143,0.0007142857142857143
2023-12-14,New York City,0.0,0.0
2023-12-15,New York City,0.0,0.0
2023-12-16,New York City,0.0,0.0
2023-12-17,New York City,0.029333333333333333,0.029333333333333333
2023-12-18,New York City,2.0992307692307692,2.0992307692307692
2023-12-19,New York City,0.3630769230769231,0.3630769230769231
2023-12-20,New York City,0.0,0.0
2023-12-21,New York City,0.0,0.0
2023-12-22,New York City,0.0,0.0
2023-12-23,New York City,0.0,0.0
2023-12-24,New York City,0.020714285714285713,0.020714285714285713
2023-12-25,New York City,0.0007692307692307692,0.0007692307692307692
2023-12-26,New York City,0.002142857142857143,0.002142857142857143
2023-12-27,New York City,0.05153846153846153,0.05153846153846153
2023-12-28,New York City,1.845,1.845
2023-12-29,New York City,0.10357142857142856,0.10357142857142856
2023-12-30,New York City,0.0064285714285714285,0.0064285714285714285
2023-12-31,New York City,0.0007142857142857143,0.0007142857142857143
2020-01-01,Seattle,0.1625,0.1625
2020-01-02,Seattle,0.18125000000000002,0.18125000000000002
2020-01-03,Seattle,0.2675,0.2675
2020-01-04,Seattle,0.17200000000000001,0.17200000000000001
2020-01-05,Seattle,0.16857142857142857,0.16857142857142857
2020-01-06,Seattle,0.23333333333333336,0.23333333333333336
2020-01-07,Seattle,0.5111111111111111,0.5111111111111111
2020-01-08,Seattle,0.0425,0.0425
2020-01-09,Seattle,0.060000000000000005,0.060000000000000005
2020-01-10,Seattle,0.16777777777777778,0.16777777777777778
2020-01-11,Seattle,0.4311111111111111,0.4311111111111111
2020-01-12,Seattle,0.3457142857142857,0.3457142857142857
2020-01-13,Seattle,0.22666666666666666,0.22666666666666666
2020-01-14,Seattle,0.14833333333333332,0.14833333333333332
2020-01-15,Seattle,0.022857142857142857,0.022857142857142857
2020-01-16,Seattle,0.04857142857142858,0.04857142857142858
2020-01-17,Seattle,0.008571428571428572,0.008571428571428572
2020-01-18,Seattle,0.5,0.5
2020-01-19,Seattle,0.045714285714285714,0.045714285714285714
2020-01-20,Seattle,0.049999999999999996,0.049999999999999996
2020-01-21,Seattle,0.2814285714285714,0.2814285714285714
2020-01-22,Seattle,0.66,0.66
2020-01-23,Seattle,0.5025,0.5025
2020-01-24,Seattle,0.8462500000000001,0.8462500000000001
2020-01-25,Seattle,0.3114285714285714,0.3114285714285714
2020-01-26,Seattle,0.29857142857142854,0.29857142857142854
2020-01-27,Seattle,0.17625,0.17625
2020-01-28,Seattle,0.97,0.97
2020-01-29,Seattle,0.14500000000000002,0.14500000000000002
2020-01-30,Seattle,0.25375,0.25375
2020-01-31,Seattle,0.30142857142857143,0.30142857142857143
2020-02-01,Seattle,1.337142857142857,1.337142857142857
2020-02-02,Seattle,0.08571428571428572,0.08571428571428572
2020-02-03,Seattle,0.06125,0.06125
2020-02-04,Seattle,0.004285714285714286,0.004285714285714286
2020-02-05,Seattle,0.5755555555555555,0.5755555555555555
2020-02-06,Seattle,1.1122222222222222,1.1122222222222222
2020-02-07,Seattle,0.5122222222222222,0.5122222222222222
2020-02-08,Seattle,0.21333333333333335,0.21333333333333335
2020-02-09,Seattle,0.02142857142857143,0.02142857142857143
2020-02-10,Seattle,0.00125,0.00125
2020-02-11,Seattle,0.0014285714285714286,0.0014285714285714286
2020-02-12,Seattle,0.06714285714285714,0.06714285714285714
2020-02-13,Seattle,0.005,0.005
2020-02-14,Seattle,0.1322222222222222,0.1322222222222222
2020-02-15,Seattle,0.08142857142857143,0.08142857142857143
2020-02-16,Seattle,0.198,0.198
2020-02-17,Seattle,0.018333333333333337,0.018333333333333337
2020-02-18,Seattle,0.0,0.0
2020-02-19,Seattle,0.0,0.0
2020-02-20,Seattle,0.004,0.004
2020-02-21,Seattle,0.0,0.0
2020-02-22,Seattle,0.014000000000000002,0.014000000000000002
2020-02-23,Seattle,0.20714285714285713,0.20714285714285713
2020-02-24,Seattle,0.04,0.04
2020-02-25,Seattle,0.0016666666666666668,0.0016666666666666668
2020-02-26,Seattle,0.017142857142857144,0.017142857142857144
2020-02-27,Seattle,0.002857142857142857,0.002857142857142857
2020-02-28,Seattle,0.015,0.015
2020-02-29,Seattle,0.11166666666666668,0.11166666666666668
2020-03-01,Seattle,0.043333333333333335,0.043333333333333335
2020-03-02,Seattle,0.02,0.02
2020-03-03,Seattle,0.14857142857142858,0.14857142857142858
2020-03-04,Seattle,0.03,0.03
2020-03-05,Seattle,0.045000000000000005,0.045000000000000005
2020-03-06,Seattle,0.6683333333333333,0.6683333333333333
2020-03-07,Seattle,0.09333333333333334,0.09333333333333334
2020-03-08,Seattle,0.09999999999999999,0.09999999999999999
2020-03-09,Seattle,0.01,0.01
2020-03-10,Seattle,0.0,0.0
2020-03-11,Seattle,0.041666666666666664,0.041666666666666664
2020-03-12,Seattle,0.03333333333333333,0.03333333333333333
2020-03-13,Seattle,0.13142857142857142,0.13142857142857142
2020-03-14,Seattle,0.23428571428571426,0.23428571428571426
2020-03-15,Seattle,0.0,0.0
2020-03-16,Seattle,0.0,0.0
2020-03-17,Seattle,0.0,0.0
2020-03-18,Seattle,0.0,0.0
2020-03-19,Seattle,0.0,0.0
2020-03-20,Seattle,0.0,0.0
2020-03-21,Seattle,0.0,0.0
2020-03-22,Seattle,0.0,0.0
2020-03-23,Seattle,0.016666666666666666,0.016666666666666666
2020-03-24,Seattle,0.022857142857142857,0.022857142857142857
2020-03-25,Seattle,0.42,0.42
2020-03-26,Seattle,0.06666666666666667,0.06666666666666667
2020-03-27,Seattle,0.02142857142857143,0.02142857142857143
2020-03-28,Seattle,0.06874999999999999,0.06874999999999999
2020-03-29,Seattle,0.62875,0.62875
2020-03-30,Seattle,0.37875000000000003,0.37875000000000003
2020-03-31,Seattle,0.2957142857142857,0.2957142857142857
2020-04-01,Seattle,0.12,0.12
2020-04-02,Seattle,0.018571428571428572,0.018571428571428572
2020-04-03,Seattle,0.007500000000000001,0.007500000000000001
2020-04-04,Seattle,0.0475,0.0475
2020-04-05,Seattle,0.0033333333333333335,0.0033333333333333335
2020-04-06,Seattle,0.0,0.0
2020-04-07,Seattle,0.0,0.0
2020-04-08,Seattle,0.0,0.0
2020-04-09,Seattle,0.0,0.0
2020-04-10,Seattle,0.0,0.0
2020-04-11,Seattle,0.0011111111111111111,0.0011111111111111111
2020-04-12,Seattle,0.0,0.0
2020-04-13,Seattle,0.0,0.0
2020-04-14,Seattle,0.0,0.0
2020-04-15,Seattle,0.0,0.0
2020-04-16,Seattle,0.0,0.0
2020-04-17,Seattle,0.0,0.0
2020-04-18,Seattle,0.06625,0.06625
2020-04-19,Seattle,0.1388888888888889,0.1388888888888889
2020-04-20,Seattle,0.0,0.0
2020-04-21,Seattle,0.0,0.0
2020-04-22,Seattle,0.10285714285714286,0.10285714285714286
2020-04-23,Seattle,0.6875,0.6875
2020-04-24,Seattle,0.1025,0.1025
2020-04-25,Seattle,0.16666666666666666,0.16666666666666666
2020-04-26,Seattle,0.21500000000000002,0.21500000000000002
2020-04-27,Seattle,0.20875,0.20875
2020-04-28,Seattle,0.01,0.01
2020-04-29,Seattle,0.01,0.01
2020-04-30,Seattle,0.025714285714285714,0.025714285714285714
2020-05-01,Seattle,0.00375,0.00375
2020-05-02,Seattle,0.08125,0.08125
2020-05-03,Seattle,0.225,0.225
2020-05-04,Seattle,0.015714285714285715,0.015714285714285715
2020-05-05,Seattle,0.0,0.0
2020-05-06,Seattle,0.02,0.02
2020-05-07,Seattle,0.02,0.02
2020-05-08,Seattle,0.0,0.0
2020-05-09,Seattle,0.0,0.0
2020-05-10,Seattle,0.0,0.0
2020-05-11,Seattle,0.0016666666666666668,0.0016666666666666668
2020-05-12,Seattle,0.08428571428571428,0.08428571428571428
2020-05-13,Seattle,0.025714285714285714,0.025714285714285714
2020-05-14,Seattle,0.049999999999999996,0.049999999999999996
2020-05-15,Seattle,0.074,0.074
2020-05-16,Seattle,0.138,0.138
2020-05-17,Seattle,0.5314285714285715,0.5314285714285715
2020-05-18,Seattle,0.01,0.01
2020-05-19,Seattle,0.0,0.0
2020-05-20,Seattle,0.0,0.0
2020-05-21,Seattle,0.36999999999999994,0.36999999999999994
2020-05-22,Seattle,0.12333333333333334,0.12333333333333334
2020-05-23,Seattle,0.21200000000000002,0.21200000000000002
2020-05-24,Seattle,0.0,0.0
2020-05-25,Seattle,0.06666666666666667,0.06666666666666667
2020-05-26,Seattle,0.09833333333333334,0.09833333333333334
2020-05-27,Seattle,0.022,0.022
2020-05-28,Seattle,0.0,0.0
2020-05-29,Seattle,0.0,0.0
2020-05-30,Seattle,0.0,0.0
2020-05-31,Seattle,1.0542857142857143,1.0542857142857143
2020-06-01,Seattle,0.06142857142857144,0.06142857142857144
2020-06-02,Seattle,0.0,0.0
2020-06-03,Seattle,0.01,0.01
2020-06-04,Seattle,0.0,0.0
2020-06-05,Seattle,0.0,0.0
2020-06-06,Seattle,0.0,0.0
2020-06-07,Seattle,0.1366666666666667,0.1366666666666667
2020-06-08,Seattle,0.043333333333333335,0.043333333333333335
2020-06-09,Seattle,0.16,0.16
2020-06-10,Seattle,0.14166666666666666,0.14166666666666666
2020-06-11,Seattle,0.04,0.04
2020-06-12,Seattle,0.1416666666666667,0.1416666666666667
2020-06-13,Seattle,0.20333333333333334,0.20333333333333334
2020-06-14,Seattle,0.17166666666666666,0.17166666666666666
2020-06-15,Seattle,0.096,0.096
2020-06-16,Seattle,0.09,0.09
2020-06-17,Seattle,0.0016666666666666668,0.0016666666666666668
2020-06-18,Seattle,0.0,0.0
2020-06-19,Seattle,0.0,0.0
2020-06-20,Seattle,0.016,0.016
2020-06-21,Seattle,0.05,0.05
2020-06-22,Seattle,0.0,0.0
2020-06-23,Seattle,0.0,0.0
2020-06-24,Seattle,0.0,0.0
2020-06-25,Seattle,0.0,0.0
2020-06-26,Seattle,0.0,0.0
2020-06-27,Seattle,0.11400000000000002,0.11400000000000002
2020-06-28,Seattle,0.625,0.625
2020-06-29,Seattle,0.008,0.008
2020-06-30,Seattle,0.055,0.055
2020-07-01,Seattle,0.05,0.05
2020-07-02,Seattle,0.008,0.008
2020-07-03,Seattle,0.005,0.005
2020-07-04,Seattle,0.0016666666666666668,0.0016666666666666668
2020-07-05,Seattle,0.0,0.0
2020-07-06,Seattle,0.0,0.0
2020-07-07,Seattle,0.0,0.0
2020-07-08,Seattle,0.0033333333333333335,0.0033333333333333335
2020-07-09,Seattle,0.013333333333333334,0.013333333333333334
2020-07-10,Seattle,0.012,0.012
2020-07-11,Seattle,0.002,0.002
2020-07-12,Seattle,0.045714285714285714,0.045714285714285714
2020-07-13,Seattle,0.032,0.032
2020-07-14,Seattle,0.0,0.0
2020-07-15,Seattle,0.0,0.0
2020-07-16,Seattle,0.0,0.0
2020-07-17,Seattle,0.078,0.078
2020-07-18,Seattle,0.012,0.012
2020-07-19,Seattle,0.0,0.0
2020-07-20,Seattle,0.0,0.0
2020-07-21,Seattle,0.0,0.0
2020-07-22,Seattle,0.0175,0.0175
2020-07-23,Seattle,0.004,0.004
2020-07-24,Seattle,0.006,0.006
2020-07-25,Seattle,0.0,0.0
2020-07-26,Seattle,0.0,0.0
2020-07-27,Seattle,0.0,0.0
2020-07-28,Seattle,0.0,0.0
2020-07-29,Seattle,0.0,0.0
2020-07-30,Seattle,0.0,0.0
2020-07-31,Seattle,0.0,0.0
2020-08-01,Seattle,0.0,0.0
2020-08-02,Seattle,0.0,0.0
2020-08-03,Seattle,0.0,0.0
2020-08-04,Seattle,0.0,0.0
2020-08-05,Seattle,0.0,0.0
2020-08-06,Seattle,0.028571428571428574,0.028571428571428574
2020-08-07,Seattle,0.13333333333333333,0.13333333333333333
2020-08-08,Seattle,0.021666666666666667,0.021666666666666667
2020-08-09,Seattle,0.016666666666666666,0.016666666666666666
2020-08-10,Seattle,0.0,0.0
2020-08-11,Seattle,0.0,0.0
2020-08-12,Seattle,0.0,0.0
2020-08-13,Seattle,0.0,0.0
2020-08-14,Seattle,0.0,0.0
2020-08-15,Seattle,0.0,0.0
2020-08-16,Seattle,0.0,0.0
2020-08-17,Seattle,0.0,0.0
2020-08-18,Seattle,0.0,0.0
2020-08-19,Seattle,0.0,0.0
2020-08-20,Seattle,0.04142857142857143,0.04142857142857143
2020-08-21,Seattle,0.0842857142857143,0.0842857142857143
2020-08-22,Seattle,0.045714285714285714,0.045714285714285714
2020-08-23,Seattle,0.0,0.0
2020-08-24,Seattle,0.0,0.0
2020-08-25,Seattle,0.0,0.0
